Nicotine Experiment Craving Levels 
Nicotine_wLikertFaces_cravePlot_40min_10Puff
LMP_NIC_19	FP
Craving Level:	79	10:46:19 at 116.5896 s
Craving Level:	79	10:46:19 at 116.8213 s
Craving Level:	79	10:46:20 at 117.0119 s
Craving Level:	79	10:46:20 at 117.1868 s
Craving Level:	79	10:46:20 at 117.4261 s
Craving Level:	79	10:46:20 at 117.6049 s
Craving Level:	79	10:46:20 at 117.7771 s
Craving Level:	80	10:46:21 at 118.0217 s
Craving Level:	80	10:46:21 at 118.1942 s
Craving Level:	80	10:46:21 at 118.4224 s
Craving Level:	81	10:46:21 at 118.5771 s
Craving Level:	81	10:46:21 at 118.8035 s
Craving Level:	82	10:46:22 at 118.9791 s
Craving Level:	82	10:46:22 at 119.1818 s
Craving Level:	82	10:46:22 at 119.4185 s
Craving Level:	82	10:46:22 at 119.5876 s
Craving Level:	82	10:46:22 at 119.8155 s
Craving Level:	82	10:46:23 at 119.985 s
Craving Level:	82	10:46:23 at 120.1781 s
Craving Level:	82	10:46:23 at 120.4018 s
Craving Level:	82	10:46:23 at 120.5816 s
Craving Level:	82	10:46:23 at 120.8163 s
Craving Level:	82	10:46:24 at 120.995 s
Craving Level:	82	10:46:24 at 121.1932 s
Craving Level:	82	10:46:24 at 121.3839 s
Craving Level:	82	10:46:24 at 121.5773 s
Craving Level:	82	10:46:24 at 121.8098 s
Craving Level:	82	10:46:25 at 121.9969 s
Craving Level:	82	10:46:25 at 122.1772 s
Craving Level:	82	10:46:25 at 122.4182 s
Craving Level:	82	10:46:25 at 122.5936 s
Craving Level:	82	10:46:25 at 122.8191 s
Craving Level:	82	10:46:26 at 122.9936 s
Craving Level:	82	10:46:26 at 123.2221 s
Craving Level:	82	10:46:26 at 123.4046 s
Craving Level:	82	10:46:26 at 123.576 s
Craving Level:	82	10:46:26 at 123.8109 s
Craving Level:	82	10:46:27 at 123.9996 s
Craving Level:	82	10:46:27 at 124.1759 s
Craving Level:	82	10:46:27 at 124.3966 s
Craving Level:	83	10:46:27 at 124.5755 s
Craving Level:	84	10:46:27 at 124.8154 s
Craving Level:	84	10:46:28 at 124.9855 s
Craving Level:	85	10:46:28 at 125.2123 s
Craving Level:	86	10:46:28 at 125.3878 s
Craving Level:	87	10:46:28 at 125.6186 s
Craving Level:	88	10:46:28 at 125.7866 s
Craving Level:	88	10:46:29 at 126.0136 s
Craving Level:	88	10:46:29 at 126.1874 s
Craving Level:	88	10:46:29 at 126.3767 s
Craving Level:	88	10:46:29 at 126.6132 s
Craving Level:	88	10:46:29 at 126.789 s
Craving Level:	88	10:46:30 at 127.0178 s
Craving Level:	88	10:46:30 at 127.1962 s
Craving Level:	88	10:46:30 at 127.3803 s
Craving Level:	89	10:46:30 at 127.6044 s
Craving Level:	89	10:46:30 at 127.778 s
Craving Level:	90	10:46:31 at 128.0053 s
Craving Level:	90	10:46:31 at 128.2025 s
Craving Level:	90	10:46:31 at 128.3922 s
Craving Level:	90	10:46:31 at 128.5821 s
Craving Level:	90	10:46:31 at 128.822 s
Craving Level:	90	10:46:32 at 129.0002 s
Craving Level:	90	10:46:32 at 129.1762 s
Craving Level:	90	10:46:32 at 129.4126 s
Craving Level:	90	10:46:32 at 129.5901 s
Craving Level:	90	10:46:32 at 129.8254 s
Craving Level:	90	10:46:33 at 129.9985 s
Craving Level:	90	10:46:33 at 130.2259 s
Craving Level:	90	10:46:33 at 130.3971 s
Craving Level:	90	10:46:33 at 130.5813 s
Craving Level:	90	10:46:33 at 130.8006 s
Craving Level:	90	10:46:34 at 130.9818 s
Craving Level:	90	10:46:34 at 131.1816 s
Craving Level:	90	10:46:34 at 131.3762 s
Craving Level:	90	10:46:34 at 131.6234 s
Craving Level:	90	10:46:34 at 131.7937 s
Craving Level:	90	10:46:35 at 131.978 s
Craving Level:	90	10:46:35 at 132.224 s
Craving Level:	90	10:46:35 at 132.3939 s
Craving Level:	90	10:46:35 at 132.5985 s
Craving Level:	90	10:46:35 at 132.7822 s
Craving Level:	90	10:46:36 at 133.0169 s
Craving Level:	90	10:46:36 at 133.1925 s
Craving Level:	90	10:46:36 at 133.3869 s
Craving Level:	90	10:46:36 at 133.5773 s
Craving Level:	90	10:46:36 at 133.8252 s
Craving Level:	90	10:46:37 at 133.9988 s
Craving Level:	90	10:46:37 at 134.1775 s
Craving Level:	90	10:46:37 at 134.4116 s
Craving Level:	90	10:46:37 at 134.5845 s
Craving Level:	90	10:46:37 at 134.7824 s
Craving Level:	90	10:46:38 at 135.0083 s
Craving Level:	90	10:46:38 at 135.1817 s
Craving Level:	90	10:46:38 at 135.4153 s
Craving Level:	90	10:46:38 at 135.5946 s
Craving Level:	90	10:46:38 at 135.8259 s
Craving Level:	90	10:46:39 at 136.0038 s
Craving Level:	90	10:46:39 at 136.1758 s
Craving Level:	90	10:46:39 at 136.4075 s
Craving Level:	90	10:46:39 at 136.6068 s
Craving Level:	90	10:46:39 at 136.8142 s
Craving Level:	90	10:46:40 at 136.9859 s
Craving Level:	90	10:46:40 at 137.1795 s
Craving Level:	90	10:46:40 at 137.4261 s
Craving Level:	90	10:46:40 at 137.6105 s
Craving Level:	90	10:46:40 at 137.7813 s
Craving Level:	90	10:46:41 at 137.976 s
Craving Level:	90	10:46:41 at 138.2088 s
Craving Level:	90	10:46:41 at 138.3858 s
Craving Level:	90	10:46:41 at 138.5758 s
Craving Level:	90	10:46:41 at 138.8102 s
Craving Level:	90	10:46:42 at 138.9839 s
Craving Level:	90	10:46:42 at 139.2193 s
Craving Level:	90	10:46:42 at 139.3893 s
Craving Level:	90	10:46:42 at 139.6143 s
Craving Level:	90	10:46:42 at 139.783 s
Craving Level:	90	10:46:43 at 140.0152 s
Craving Level:	90	10:46:43 at 140.185 s
Craving Level:	90	10:46:43 at 140.4133 s
Craving Level:	90	10:46:43 at 140.5861 s
Craving Level:	90	10:46:43 at 140.8165 s
Craving Level:	90	10:46:44 at 140.9962 s
Craving Level:	90	10:46:44 at 141.1755 s
Craving Level:	90	10:46:44 at 141.3768 s
Craving Level:	90	10:46:44 at 141.6081 s
Craving Level:	90	10:46:44 at 141.7894 s
Craving Level:	89	10:46:45 at 142.0148 s
Craving Level:	89	10:46:45 at 142.1856 s
Craving Level:	89	10:46:45 at 142.4127 s
Craving Level:	89	10:46:45 at 142.5902 s
Craving Level:	89	10:46:45 at 142.7766 s
Craving Level:	89	10:46:46 at 143.0225 s
Craving Level:	89	10:46:46 at 143.2072 s
Craving Level:	89	10:46:46 at 143.3836 s
Craving Level:	89	10:46:46 at 143.5791 s
Craving Level:	89	10:46:46 at 143.8044 s
Craving Level:	89	10:46:47 at 143.9766 s
Craving Level:	89	10:46:47 at 144.2132 s
Craving Level:	89	10:46:47 at 144.4055 s
Craving Level:	89	10:46:47 at 144.6011 s
Craving Level:	89	10:46:47 at 144.7843 s
Craving Level:	89	10:46:48 at 145.0256 s
Craving Level:	89	10:46:48 at 145.198 s
Craving Level:	89	10:46:48 at 145.3822 s
Craving Level:	89	10:46:48 at 145.6177 s
Craving Level:	89	10:46:48 at 145.7866 s
Craving Level:	88	10:46:49 at 145.9765 s
Craving Level:	88	10:46:49 at 146.2146 s
Craving Level:	88	10:46:49 at 146.386 s
Craving Level:	88	10:46:49 at 146.6251 s
Craving Level:	88	10:46:49 at 146.7939 s
Craving Level:	88	10:46:50 at 146.978 s
Craving Level:	88	10:46:50 at 147.2042 s
Craving Level:	88	10:46:50 at 147.3853 s
Craving Level:	88	10:46:50 at 147.6243 s
Craving Level:	88	10:46:50 at 147.8162 s
Craving Level:	88	10:46:51 at 147.9874 s
Craving Level:	87	10:46:51 at 148.176 s
Craving Level:	86	10:46:51 at 148.4208 s
Craving Level:	85	10:46:51 at 148.5959 s
Craving Level:	84	10:46:51 at 148.7916 s
Craving Level:	84	10:46:52 at 148.9775 s
Craving Level:	82	10:46:52 at 149.2017 s
Craving Level:	82	10:46:52 at 149.3779 s
Craving Level:	81	10:46:52 at 149.607 s
Craving Level:	80	10:46:52 at 149.7875 s
Craving Level:	79	10:46:53 at 150.0207 s
Craving Level:	78	10:46:53 at 150.2132 s
Craving Level:	78	10:46:53 at 150.4023 s
Craving Level:	78	10:46:53 at 150.5857 s
Craving Level:	78	10:46:53 at 150.8258 s
Craving Level:	78	10:46:54 at 151.013 s
Craving Level:	78	10:46:54 at 151.1916 s
Craving Level:	78	10:46:54 at 151.4291 s
Craving Level:	78	10:46:54 at 151.5969 s
Craving Level:	78	10:46:54 at 151.8239 s
Craving Level:	78	10:46:55 at 152.0069 s
Craving Level:	78	10:46:55 at 152.1787 s
Craving Level:	78	10:46:55 at 152.4169 s
Craving Level:	78	10:46:55 at 152.5939 s
Craving Level:	78	10:46:55 at 152.7764 s
Craving Level:	78	10:46:56 at 152.9982 s
Craving Level:	78	10:46:56 at 153.1872 s
Craving Level:	78	10:46:56 at 153.4155 s
Craving Level:	78	10:46:56 at 153.5975 s
Craving Level:	78	10:46:56 at 153.7862 s
Craving Level:	78	10:46:57 at 153.9763 s
Craving Level:	78	10:46:57 at 154.2084 s
Craving Level:	78	10:46:57 at 154.3827 s
Craving Level:	78	10:46:57 at 154.608 s
Craving Level:	78	10:46:57 at 154.8022 s
Craving Level:	78	10:46:58 at 154.9768 s
Craving Level:	78	10:46:58 at 155.2086 s
Craving Level:	78	10:46:58 at 155.3796 s
Craving Level:	78	10:46:58 at 155.6126 s
Craving Level:	78	10:46:58 at 155.7847 s
Craving Level:	78	10:46:59 at 156.0318 s
Craving Level:	78	10:46:59 at 156.2201 s
Craving Level:	78	10:46:59 at 156.3948 s
Craving Level:	78	10:46:59 at 156.5764 s
Craving Level:	78	10:46:59 at 156.7969 s
Craving Level:	78	10:47:00 at 156.9776 s
Craving Level:	78	10:47:00 at 157.1983 s
Craving Level:	78	10:47:00 at 157.3764 s
Craving Level:	78	10:47:00 at 157.6005 s
Craving Level:	78	10:47:00 at 157.7786 s
Craving Level:	78	10:47:01 at 158.0233 s
Craving Level:	78	10:47:01 at 158.2057 s
Craving Level:	78	10:47:01 at 158.387 s
Craving Level:	78	10:47:01 at 158.6168 s
Craving Level:	78	10:47:01 at 158.795 s
Craving Level:	78	10:47:02 at 158.9941 s
Craving Level:	78	10:47:02 at 159.1779 s
Craving Level:	78	10:47:02 at 159.4048 s
Craving Level:	78	10:47:02 at 159.5789 s
Craving Level:	78	10:47:02 at 159.8018 s
Craving Level:	78	10:47:03 at 159.9833 s
Craving Level:	78	10:47:03 at 160.2247 s
Craving Level:	78	10:47:03 at 160.3934 s
Craving Level:	78	10:47:03 at 160.5772 s
Craving Level:	78	10:47:03 at 160.7995 s
Craving Level:	78	10:47:04 at 160.9839 s
Craving Level:	78	10:47:04 at 161.2202 s
Craving Level:	78	10:47:04 at 161.4064 s
Craving Level:	78	10:47:04 at 161.5804 s
Craving Level:	78	10:47:04 at 161.8151 s
Craving Level:	78	10:47:05 at 162.0005 s
Craving Level:	78	10:47:05 at 162.1828 s
Craving Level:	78	10:47:05 at 162.4233 s
Craving Level:	78	10:47:05 at 162.6041 s
Craving Level:	78	10:47:05 at 162.7861 s
Craving Level:	78	10:47:06 at 163.0158 s
Craving Level:	78	10:47:06 at 163.2057 s
Craving Level:	78	10:47:06 at 163.3784 s
Craving Level:	78	10:47:06 at 163.6081 s
Craving Level:	78	10:47:06 at 163.7818 s
Craving Level:	78	10:47:07 at 164.0186 s
Craving Level:	78	10:47:07 at 164.1765 s
Craving Level:	78	10:47:07 at 164.4122 s
Craving Level:	78	10:47:07 at 164.5863 s
Craving Level:	78	10:47:07 at 164.8187 s
Craving Level:	78	10:47:08 at 165.0017 s
Craving Level:	78	10:47:08 at 165.177 s
Craving Level:	78	10:47:08 at 165.4232 s
Craving Level:	78	10:47:08 at 165.6021 s
Craving Level:	78	10:47:08 at 165.7798 s
Craving Level:	78	10:47:09 at 166.0215 s
Craving Level:	78	10:47:09 at 166.1942 s
Craving Level:	78	10:47:09 at 166.4172 s
Craving Level:	78	10:47:09 at 166.5874 s
Craving Level:	78	10:47:09 at 166.8142 s
Craving Level:	78	10:47:10 at 166.9845 s
Craving Level:	78	10:47:10 at 167.1771 s
Craving Level:	78	10:47:10 at 167.4029 s
Craving Level:	78	10:47:10 at 167.5772 s
Craving Level:	78	10:47:10 at 167.814 s
Craving Level:	78	10:47:11 at 168.0057 s
Craving Level:	79	10:47:11 at 168.1771 s
Craving Level:	80	10:47:11 at 168.376 s
Craving Level:	80	10:47:11 at 168.6032 s
Craving Level:	81	10:47:11 at 168.7801 s
Craving Level:	82	10:47:12 at 169.0091 s
Craving Level:	83	10:47:12 at 169.1811 s
Craving Level:	84	10:47:12 at 169.4067 s
Craving Level:	84	10:47:12 at 169.5766 s
Craving Level:	85	10:47:12 at 169.8015 s
Craving Level:	85	10:47:13 at 169.9932 s
Craving Level:	85	10:47:13 at 170.2264 s
Craving Level:	85	10:47:13 at 170.4012 s
Craving Level:	85	10:47:13 at 170.5803 s
Craving Level:	85	10:47:13 at 170.8105 s
Craving Level:	85	10:47:14 at 170.9869 s
Craving Level:	85	10:47:14 at 171.1844 s
Craving Level:	85	10:47:14 at 171.3831 s
Craving Level:	85	10:47:14 at 171.6186 s
Craving Level:	85	10:47:14 at 171.789 s
Craving Level:	85	10:47:15 at 172.0196 s
Craving Level:	85	10:47:15 at 172.1921 s
Craving Level:	85	10:47:15 at 172.4231 s
Craving Level:	85	10:47:15 at 172.5947 s
Craving Level:	85	10:47:15 at 172.8215 s
Craving Level:	85	10:47:16 at 172.9919 s
Craving Level:	85	10:47:16 at 173.2208 s
Craving Level:	85	10:47:16 at 173.39 s
Craving Level:	85	10:47:16 at 173.6234 s
Craving Level:	85	10:47:16 at 173.8046 s
Craving Level:	85	10:47:17 at 173.976 s
Craving Level:	85	10:47:17 at 174.2063 s
Craving Level:	85	10:47:17 at 174.3859 s
Craving Level:	85	10:47:17 at 174.6137 s
Craving Level:	86	10:47:17 at 174.7843 s
Craving Level:	87	10:47:18 at 175.0101 s
Craving Level:	88	10:47:18 at 175.1826 s
Craving Level:	89	10:47:18 at 175.4243 s
Craving Level:	89	10:47:18 at 175.6002 s
Craving Level:	91	10:47:18 at 175.8264 s
Craving Level:	91	10:47:19 at 175.9998 s
Craving Level:	92	10:47:19 at 176.1762 s
Craving Level:	93	10:47:19 at 176.4063 s
Craving Level:	94	10:47:19 at 176.5793 s
Craving Level:	95	10:47:19 at 176.8236 s
Craving Level:	96	10:47:20 at 177.0037 s
Craving Level:	97	10:47:20 at 177.1845 s
Craving Level:	98	10:47:20 at 177.4189 s
Craving Level:	98	10:47:20 at 177.6079 s
Craving Level:	98	10:47:20 at 177.7969 s
Craving Level:	98	10:47:21 at 178.0218 s
Craving Level:	99	10:47:21 at 178.1923 s
Craving Level:	99	10:47:21 at 178.3807 s
Craving Level:	99	10:47:21 at 178.6157 s
Craving Level:	100	10:47:21 at 178.7913 s
Craving Level:	100	10:47:22 at 179.0206 s
Craving Level:	100	10:47:22 at 179.1959 s
Craving Level:	100	10:47:22 at 179.4226 s
Craving Level:	100	10:47:22 at 179.5911 s
Craving Level:	100	10:47:22 at 179.8256 s
Craving Level:	100	10:47:23 at 179.9971 s
Craving Level:	100	10:47:23 at 180.1789 s
Craving Level:	100	10:47:23 at 180.4094 s
Craving Level:	100	10:47:23 at 180.5806 s
Craving Level:	100	10:47:23 at 180.8175 s
Craving Level:	100	10:47:24 at 180.9905 s
Craving Level:	100	10:47:24 at 181.2218 s
Craving Level:	100	10:47:24 at 181.4064 s
Craving Level:	100	10:47:24 at 181.576 s
Craving Level:	100	10:47:24 at 181.777 s
Craving Level:	100	10:47:25 at 182.0045 s
Craving Level:	100	10:47:25 at 182.1854 s
Craving Level:	100	10:47:25 at 182.4166 s
Craving Level:	100	10:47:25 at 182.6007 s
Craving Level:	100	10:47:25 at 182.7887 s
Craving Level:	100	10:47:26 at 183.0251 s
Craving Level:	100	10:47:26 at 183.2118 s
Craving Level:	100	10:47:26 at 183.3838 s
Craving Level:	100	10:47:26 at 183.6113 s
Craving Level:	100	10:47:26 at 183.7863 s
Craving Level:	100	10:47:27 at 184.0148 s
Craving Level:	100	10:47:27 at 184.1901 s
Craving Level:	100	10:47:27 at 184.4216 s
Craving Level:	100	10:47:27 at 184.5995 s
Craving Level:	100	10:47:27 at 184.7897 s
Craving Level:	100	10:47:28 at 185.0235 s
Craving Level:	100	10:47:28 at 185.2006 s
Craving Level:	100	10:47:28 at 185.3765 s
Craving Level:	100	10:47:28 at 185.6208 s
Craving Level:	100	10:47:28 at 185.7991 s
Craving Level:	100	10:47:29 at 185.9765 s
Craving Level:	100	10:47:29 at 186.1986 s
Craving Level:	100	10:47:29 at 186.3756 s
Craving Level:	100	10:47:29 at 186.6004 s
Craving Level:	100	10:47:29 at 186.798 s
Craving Level:	100	10:47:30 at 186.9771 s
Craving Level:	100	10:47:30 at 187.2125 s
Craving Level:	100	10:47:30 at 187.3964 s
Craving Level:	100	10:47:30 at 187.6233 s
Craving Level:	99	10:47:30 at 187.7955 s
Craving Level:	98	10:47:31 at 188.0192 s
Craving Level:	98	10:47:31 at 188.1892 s
Craving Level:	97	10:47:31 at 188.4187 s
Craving Level:	96	10:47:31 at 188.587 s
Craving Level:	95	10:47:31 at 188.8221 s
Craving Level:	94	10:47:32 at 188.9911 s
Craving Level:	93	10:47:32 at 189.2221 s
Craving Level:	93	10:47:32 at 189.3959 s
Craving Level:	92	10:47:32 at 189.5761 s
Craving Level:	91	10:47:32 at 189.8024 s
Craving Level:	90	10:47:33 at 189.9785 s
Craving Level:	89	10:47:33 at 190.2165 s
Craving Level:	88	10:47:33 at 190.3942 s
Craving Level:	87	10:47:33 at 190.5795 s
Craving Level:	86	10:47:33 at 190.8191 s
Craving Level:	86	10:47:34 at 191.0002 s
Craving Level:	85	10:47:34 at 191.1804 s
Craving Level:	84	10:47:34 at 191.4117 s
Craving Level:	83	10:47:34 at 191.5886 s
Craving Level:	83	10:47:34 at 191.8143 s
Craving Level:	83	10:47:35 at 191.9846 s
Craving Level:	83	10:47:35 at 192.2136 s
Craving Level:	83	10:47:35 at 192.3854 s
Craving Level:	83	10:47:35 at 192.6113 s
Craving Level:	83	10:47:35 at 192.7888 s
Craving Level:	83	10:47:36 at 192.9778 s
Craving Level:	83	10:47:36 at 193.2057 s
Craving Level:	83	10:47:36 at 193.3768 s
Craving Level:	83	10:47:36 at 193.6226 s
Craving Level:	83	10:47:36 at 193.8249 s
Craving Level:	83	10:47:37 at 193.9947 s
Craving Level:	83	10:47:37 at 194.1871 s
Craving Level:	82	10:47:37 at 194.4226 s
Craving Level:	82	10:47:37 at 194.6139 s
Craving Level:	82	10:47:37 at 194.7894 s
Craving Level:	82	10:47:38 at 195.0263 s
Craving Level:	82	10:47:38 at 195.2059 s
Craving Level:	82	10:47:38 at 195.377 s
Craving Level:	81	10:47:38 at 195.6092 s
Craving Level:	80	10:47:38 at 195.7796 s
Craving Level:	80	10:47:39 at 195.9851 s
Craving Level:	78	10:47:39 at 196.218 s
Craving Level:	78	10:47:39 at 196.3886 s
Craving Level:	77	10:47:39 at 196.6131 s
Craving Level:	76	10:47:39 at 196.8082 s
Craving Level:	75	10:47:40 at 196.9918 s
Craving Level:	74	10:47:40 at 197.2186 s
Craving Level:	73	10:47:40 at 197.3927 s
Craving Level:	73	10:47:40 at 197.5845 s
Craving Level:	72	10:47:40 at 197.8134 s
Craving Level:	71	10:47:41 at 198 s
Craving Level:	70	10:47:41 at 198.1856 s
Craving Level:	69	10:47:41 at 198.4224 s
Craving Level:	68	10:47:41 at 198.6056 s
Craving Level:	68	10:47:41 at 198.7813 s
Craving Level:	68	10:47:42 at 199.0062 s
Craving Level:	68	10:47:42 at 199.1799 s
Craving Level:	68	10:47:42 at 199.4134 s
Craving Level:	68	10:47:42 at 199.5901 s
Craving Level:	68	10:47:42 at 199.7761 s
Craving Level:	67	10:47:43 at 200.0081 s
Craving Level:	67	10:47:43 at 200.1818 s
Craving Level:	66	10:47:43 at 200.4203 s
Craving Level:	66	10:47:43 at 200.5899 s
Craving Level:	65	10:47:43 at 200.8237 s
Craving Level:	64	10:47:44 at 200.9925 s
Craving Level:	63	10:47:44 at 201.176 s
Craving Level:	62	10:47:44 at 201.4019 s
Craving Level:	62	10:47:44 at 201.5788 s
Craving Level:	61	10:47:44 at 201.8051 s
Craving Level:	60	10:47:45 at 201.9875 s
Craving Level:	59	10:47:45 at 202.2205 s
Craving Level:	58	10:47:45 at 202.3965 s
Craving Level:	57	10:47:45 at 202.5841 s
Craving Level:	57	10:47:45 at 202.7901 s
Craving Level:	56	10:47:46 at 202.9773 s
Craving Level:	54	10:47:46 at 203.207 s
Craving Level:	54	10:47:46 at 203.3841 s
Craving Level:	53	10:47:46 at 203.6198 s
Craving Level:	53	10:47:46 at 203.804 s
Craving Level:	52	10:47:47 at 203.9842 s
Craving Level:	52	10:47:47 at 204.1759 s
Craving Level:	52	10:47:47 at 204.4082 s
Craving Level:	52	10:47:47 at 204.577 s
Craving Level:	52	10:47:47 at 204.8214 s
Craving Level:	52	10:47:48 at 205.0023 s
Craving Level:	51	10:47:48 at 205.1754 s
Craving Level:	51	10:47:48 at 205.3984 s
Craving Level:	51	10:47:48 at 205.5887 s
Craving Level:	51	10:47:48 at 205.8253 s
Craving Level:	51	10:47:49 at 206.0057 s
Craving Level:	51	10:47:49 at 206.1886 s
Craving Level:	51	10:47:49 at 206.4182 s
Craving Level:	51	10:47:49 at 206.596 s
Craving Level:	51	10:47:49 at 206.8262 s
Craving Level:	51	10:47:50 at 207.0232 s
Craving Level:	51	10:47:50 at 207.2024 s
Craving Level:	51	10:47:50 at 207.3758 s
Craving Level:	51	10:47:50 at 207.5988 s
Craving Level:	51	10:47:50 at 207.776 s
Craving Level:	51	10:47:51 at 208.0124 s
Craving Level:	51	10:47:51 at 208.1911 s
Craving Level:	51	10:47:51 at 208.4234 s
Craving Level:	51	10:47:51 at 208.6008 s
Craving Level:	51	10:47:51 at 208.7909 s
Craving Level:	51	10:47:52 at 208.98 s
Craving Level:	51	10:47:52 at 209.2182 s
Craving Level:	51	10:47:52 at 209.4012 s
Craving Level:	51	10:47:52 at 209.5767 s
Craving Level:	51	10:47:52 at 209.8022 s
Craving Level:	51	10:47:53 at 209.9772 s
Craving Level:	51	10:47:53 at 210.2048 s
Craving Level:	51	10:47:53 at 210.3759 s
Craving Level:	51	10:47:53 at 210.6088 s
Craving Level:	51	10:47:53 at 210.7846 s
Craving Level:	51	10:47:54 at 211.0107 s
Craving Level:	51	10:47:54 at 211.1914 s
Craving Level:	51	10:47:54 at 211.3782 s
Craving Level:	51	10:47:54 at 211.6096 s
Craving Level:	51	10:47:54 at 211.7806 s
Craving Level:	51	10:47:55 at 212.0086 s
Craving Level:	51	10:47:55 at 212.1813 s
Craving Level:	51	10:47:55 at 212.411 s
Craving Level:	51	10:47:55 at 212.5803 s
Craving Level:	51	10:47:55 at 212.8135 s
Craving Level:	51	10:47:56 at 212.9911 s
Craving Level:	51	10:47:56 at 213.2215 s
Craving Level:	51	10:47:56 at 213.3934 s
Craving Level:	51	10:47:56 at 213.5771 s
Craving Level:	51	10:47:56 at 213.799 s
Craving Level:	51	10:47:57 at 213.9861 s
Craving Level:	51	10:47:57 at 214.176 s
Craving Level:	51	10:47:57 at 214.4074 s
Craving Level:	51	10:47:57 at 214.5772 s
Craving Level:	51	10:47:57 at 214.8073 s
Craving Level:	51	10:47:58 at 214.9768 s
Craving Level:	51	10:47:58 at 215.2213 s
Craving Level:	51	10:47:58 at 215.3921 s
Craving Level:	51	10:47:58 at 215.5793 s
Craving Level:	51	10:47:58 at 215.8097 s
Craving Level:	51	10:47:59 at 215.9791 s
Craving Level:	51	10:47:59 at 216.2069 s
Craving Level:	51	10:47:59 at 216.3837 s
Craving Level:	51	10:47:59 at 216.6187 s
Craving Level:	51	10:47:59 at 216.8139 s
Craving Level:	51	10:48:00 at 216.9973 s
Craving Level:	51	10:48:00 at 217.1808 s
Craving Level:	51	10:48:00 at 217.3788 s
